customer_profile_key,age,age_bracket,job,marital_status,education,has_credit_default,has_housing_loan,has_personal_loan
11311,28,26-35,blue-collar,married,high.school,no,unknown,unknown
11312,33,26-35,management,married,basic.9y,unknown,yes,no
11313,28,26-35,unemployed,married,high.school,unknown,yes,no
11314,26,26-35,self-employed,married,basic.4y,no,yes,no
11315,34,26-35,services,married,high.school,unknown,no,yes
11316,53,46-55,technician,married,basic.6y,unknown,yes,no
11317,49,46-55,blue-collar,married,high.school,no,yes,no
11318,42,36-45,self-employed,divorced,high.school,no,yes,no
11319,31,26-35,technician,married,high.school,unknown,no,no
11320,38,36-45,student,divorced,unknown,no,yes,no
11321,55,46-55,blue-collar,divorced,basic.9y,no,no,no
11322,31,26-35,technician,married,high.school,unknown,yes,yes
11323,43,36-45,technician,married,basic.4y,no,yes,no
11324,42,36-45,services,single,basic.6y,no,yes,no
11325,37,36-45,admin.,divorced,university.degree,unknown,yes,no
11326,39,36-45,admin.,married,basic.9y,unknown,yes,no
11327,26,26-35,student,single,high.school,no,yes,yes
11328,33,26-35,blue-collar,single,university.degree,no,yes,yes
11329,55,46-55,management,married,basic.4y,no,yes,yes
11330,38,36-45,self-employed,married,basic.9y,no,yes,yes
11331,29,26-35,management,divorced,basic.9y,no,yes,yes
11332,34,26-35,services,divorced,basic.6y,unknown,yes,no
11333,24,18-25,housemaid,married,basic.9y,no,yes,no
11334,34,26-35,services,divorced,basic.6y,unknown,unknown,unknown
11335,43,36-45,self-employed,divorced,basic.9y,no,yes,no
11336,53,46-55,blue-collar,single,unknown,no,yes,no
11337,37,36-45,services,married,basic.9y,unknown,yes,no
11338,29,26-35,self-employed,single,professional.course,no,yes,no
11339,27,26-35,blue-collar,married,high.school,no,unknown,unknown
11340,29,26-35,blue-collar,divorced,basic.9y,no,yes,yes
11341,25,18-25,blue-collar,single,basic.6y,unknown,no,no
11342,35,26-35,self-employed,single,high.school,no,yes,no
11343,51,46-55,blue-collar,divorced,basic.9y,no,no,yes
11344,43,36-45,technician,single,high.school,no,yes,yes
11345,29,26-35,admin.,single,basic.9y,no,no,yes
11346,27,26-35,self-employed,married,basic.9y,no,yes,no
11347,49,46-55,admin.,married,basic.4y,no,yes,no
11348,55,46-55,retired,divorced,basic.4y,unknown,no,no
11349,33,26-35,services,single,basic.6y,unknown,yes,yes
11350,43,36-45,self-employed,single,high.school,unknown,no,no
11351,38,36-45,self-employed,married,basic.9y,no,no,yes
11352,31,26-35,unemployed,married,basic.9y,no,yes,no
11353,36,36-45,blue-collar,married,basic.6y,unknown,yes,yes
11354,43,36-45,blue-collar,married,basic.4y,no,no,yes
11355,42,36-45,blue-collar,divorced,basic.6y,no,no,no
11356,24,18-25,technician,married,professional.course,no,no,yes
11357,31,26-35,unemployed,married,basic.9y,no,no,no
11358,36,36-45,services,married,basic.9y,no,no,no
11359,24,18-25,student,single,high.school,no,yes,yes
11360,37,36-45,services,single,basic.6y,no,yes,no
11361,33,26-35,blue-collar,single,university.degree,unknown,no,no
11362,59,56-65,admin.,divorced,high.school,no,unknown,unknown
11363,39,36-45,admin.,divorced,basic.9y,no,no,no
11364,36,36-45,services,single,professional.course,no,yes,no
11365,31,26-35,self-employed,married,basic.9y,no,unknown,unknown
11366,47,46-55,blue-collar,single,basic.6y,unknown,no,no
11367,49,46-55,entrepreneur,married,unknown,no,no,no
11368,48,46-55,admin.,divorced,unknown,no,yes,no
11369,30,26-35,technician,single,unknown,no,yes,yes
11370,42,36-45,technician,divorced,high.school,no,yes,no
11371,28,26-35,blue-collar,married,professional.course,unknown,yes,no
11372,58,56-65,management,married,basic.4y,no,yes,yes
11373,32,26-35,services,single,high.school,no,unknown,unknown
11374,50,46-55,blue-collar,single,professional.course,no,no,no
11375,29,26-35,services,married,high.school,no,no,yes
11376,34,26-35,services,married,university.degree,no,yes,yes
11377,28,26-35,admin.,married,high.school,no,yes,yes
11378,44,36-45,technician,single,high.school,unknown,no,no
11379,27,26-35,blue-collar,single,unknown,no,yes,no
11380,37,36-45,admin.,single,basic.9y,no,yes,yes
11381,38,36-45,housemaid,divorced,university.degree,no,yes,no
11382,41,36-45,blue-collar,single,basic.4y,unknown,yes,no
11383,33,26-35,management,married,basic.9y,no,yes,yes
11384,28,26-35,unemployed,married,university.degree,no,no,no
11385,45,36-45,blue-collar,single,basic.4y,no,no,no
11386,33,26-35,blue-collar,single,basic.6y,unknown,no,no
11387,45,36-45,blue-collar,single,basic.4y,no,yes,no
11388,33,26-35,blue-collar,divorced,basic.4y,no,no,no
11389,40,36-45,technician,married,basic.6y,no,yes,no
11390,49,46-55,management,single,professional.course,no,no,no
11391,42,36-45,services,married,basic.9y,no,yes,no
11392,42,36-45,technician,single,professional.course,no,no,no
11393,23,18-25,services,married,high.school,no,yes,no
11394,53,46-55,blue-collar,divorced,unknown,no,no,no
11395,24,18-25,blue-collar,divorced,basic.9y,no,no,no
11396,31,26-35,blue-collar,divorced,high.school,no,no,no
11397,39,36-45,retired,single,basic.6y,unknown,yes,no
11398,31,26-35,blue-collar,divorced,high.school,no,yes,no
11399,28,26-35,blue-collar,single,university.degree,unknown,no,no
11400,49,46-55,blue-collar,divorced,high.school,no,yes,no
11401,58,56-65,management,married,basic.6y,unknown,no,no
11402,32,26-35,blue-collar,single,high.school,no,no,yes
11403,34,26-35,blue-collar,married,unknown,unknown,yes,no
11404,51,46-55,self-employed,married,basic.9y,no,no,no
11405,30,26-35,student,single,university.degree,unknown,yes,yes
11406,29,26-35,services,single,basic.6y,no,yes,yes
11407,30,26-35,technician,married,basic.9y,no,no,no
11408,39,36-45,blue-collar,single,university.degree,no,yes,no
11409,45,36-45,admin.,single,high.school,unknown,no,no
11410,52,46-55,technician,divorced,high.school,no,no,yes
11411,29,26-35,blue-collar,divorced,basic.9y,no,yes,no
11412,34,26-35,services,married,university.degree,no,yes,no
11413,24,18-25,housemaid,married,basic.9y,no,no,no
11414,39,36-45,entrepreneur,married,basic.9y,no,yes,no
11415,55,46-55,services,single,high.school,no,no,yes
11416,45,36-45,unemployed,divorced,basic.6y,no,unknown,unknown
11417,59,56-65,retired,divorced,professional.course,no,yes,no
11418,36,36-45,services,married,basic.9y,no,no,yes
11419,49,46-55,entrepreneur,married,basic.4y,unknown,yes,no
11420,34,26-35,blue-collar,single,basic.6y,no,yes,no
11421,34,26-35,unemployed,single,high.school,no,no,no
11422,57,56-65,blue-collar,married,basic.6y,unknown,no,no
11423,46,46-55,housemaid,single,basic.9y,unknown,no,no
11424,32,26-35,blue-collar,single,high.school,unknown,yes,no
11425,33,26-35,admin.,single,basic.9y,no,no,no
11426,44,36-45,admin.,divorced,professional.course,no,no,yes
11427,49,46-55,unemployed,married,basic.4y,unknown,no,no
11428,36,36-45,services,divorced,high.school,no,no,yes
11429,42,36-45,blue-collar,divorced,basic.9y,no,no,yes
11430,27,26-35,admin.,married,professional.course,no,no,no
11431,23,18-25,housemaid,single,basic.4y,no,no,yes
11432,48,46-55,services,single,basic.4y,unknown,yes,no
11433,59,56-65,admin.,divorced,basic.9y,no,yes,no
11434,24,18-25,management,married,university.degree,no,yes,no
11435,26,26-35,self-employed,married,high.school,no,yes,yes
11436,24,18-25,blue-collar,single,basic.9y,unknown,yes,yes
11437,24,18-25,technician,married,professional.course,no,yes,no
11438,27,26-35,blue-collar,married,professional.course,no,yes,no
11439,35,26-35,blue-collar,married,basic.6y,unknown,yes,yes
11440,33,26-35,admin.,married,professional.course,no,no,yes
11441,30,26-35,technician,married,basic.6y,no,no,no
11442,48,46-55,management,divorced,university.degree,unknown,no,no
11443,23,18-25,self-employed,single,basic.9y,no,no,no
11444,27,26-35,entrepreneur,divorced,university.degree,unknown,no,no
11445,20,18-25,blue-collar,single,basic.9y,unknown,yes,no
11446,23,18-25,blue-collar,married,basic.4y,no,no,no
11447,38,36-45,blue-collar,married,basic.4y,no,unknown,unknown
11448,45,36-45,self-employed,married,high.school,no,yes,no
11449,26,26-35,management,married,university.degree,no,no,no
11450,33,26-35,blue-collar,single,high.school,no,yes,yes
11451,26,26-35,student,single,unknown,no,yes,yes
11452,26,26-35,management,single,university.degree,no,yes,yes
11453,28,26-35,entrepreneur,married,high.school,no,yes,no
11454,29,26-35,technician,single,basic.9y,no,no,no
11455,26,26-35,admin.,single,high.school,unknown,no,no
11456,54,46-55,blue-collar,married,basic.9y,no,no,yes
11457,32,26-35,self-employed,single,professional.course,unknown,yes,no
11458,27,26-35,blue-collar,single,basic.6y,unknown,yes,no
11459,27,26-35,admin.,married,professional.course,no,yes,no
11460,55,46-55,services,single,basic.9y,no,unknown,unknown
11461,24,18-25,technician,married,professional.course,no,yes,yes
11462,32,26-35,self-employed,single,professional.course,unknown,no,no
11463,32,26-35,entrepreneur,divorced,high.school,no,yes,no
11464,35,26-35,entrepreneur,married,professional.course,no,yes,no
11465,35,26-35,technician,single,unknown,no,no,no
11466,23,18-25,admin.,married,high.school,no,no,yes
11467,26,26-35,self-employed,married,high.school,no,no,no
11468,39,36-45,management,single,high.school,no,no,yes
11469,37,36-45,housemaid,single,high.school,no,yes,no
11470,32,26-35,management,married,professional.course,no,no,no
11471,39,36-45,technician,single,basic.4y,unknown,yes,no
11472,38,36-45,services,single,high.school,no,yes,yes
11473,52,46-55,blue-collar,unknown,basic.4y,no,no,no
11474,52,46-55,technician,married,basic.6y,unknown,no,no
11475,52,46-55,admin.,married,university.degree,unknown,no,no
11476,34,26-35,entrepreneur,married,basic.6y,no,yes,no
11477,30,26-35,student,unknown,basic.9y,no,no,no
11478,32,26-35,blue-collar,married,university.degree,no,no,yes
11479,44,36-45,services,married,high.school,no,no,yes
11480,28,26-35,blue-collar,divorced,high.school,no,no,no
11481,23,18-25,self-employed,single,basic.9y,no,yes,no
11482,29,26-35,blue-collar,married,basic.9y,unknown,yes,yes
11483,52,46-55,entrepreneur,single,university.degree,no,yes,no
11484,53,46-55,services,married,basic.6y,no,yes,no
11485,42,36-45,services,divorced,high.school,no,no,no
11486,24,18-25,self-employed,single,university.degree,no,no,no
11487,23,18-25,student,single,university.degree,no,yes,no
11488,32,26-35,services,single,university.degree,no,unknown,unknown
11489,30,26-35,admin.,married,basic.6y,no,no,no
11490,23,18-25,blue-collar,single,basic.4y,unknown,no,yes
11491,21,18-25,admin.,single,high.school,no,no,yes
11492,50,46-55,services,divorced,high.school,no,yes,no
11493,34,26-35,entrepreneur,married,high.school,no,yes,yes
11494,33,26-35,admin.,single,high.school,unknown,no,no
11495,25,18-25,blue-collar,single,basic.6y,no,yes,no
11496,44,36-45,technician,single,professional.course,unknown,yes,yes
11497,28,26-35,services,single,professional.course,no,yes,no
11498,30,26-35,technician,married,high.school,unknown,yes,no
11499,25,18-25,technician,married,university.degree,no,no,yes
11500,33,26-35,admin.,married,professional.course,no,unknown,unknown
11501,52,46-55,blue-collar,divorced,basic.6y,unknown,yes,no
11502,28,26-35,student,single,high.school,no,unknown,unknown
11503,29,26-35,blue-collar,married,basic.6y,no,yes,no
11504,34,26-35,self-employed,married,high.school,no,yes,no
11505,23,18-25,technician,single,high.school,no,no,no
11506,28,26-35,management,single,basic.9y,no,yes,no
11507,23,18-25,services,single,basic.9y,no,yes,no
11508,23,18-25,technician,single,high.school,no,no,yes
11509,28,26-35,technician,married,university.degree,no,yes,yes
11510,32,26-35,management,married,high.school,no,unknown,unknown
11511,33,26-35,blue-collar,married,basic.9y,unknown,unknown,unknown
11512,58,56-65,entrepreneur,divorced,professional.course,no,yes,no
11513,57,56-65,services,divorced,basic.4y,no,no,no
11514,39,36-45,entrepreneur,married,basic.9y,unknown,yes,yes
11515,54,46-55,self-employed,divorced,professional.course,no,yes,no
11516,24,18-25,student,single,basic.9y,no,yes,no
11517,40,36-45,services,divorced,high.school,no,no,yes
11518,40,36-45,blue-collar,married,basic.6y,no,yes,yes
11519,48,46-55,services,divorced,basic.9y,no,unknown,unknown
11520,26,26-35,blue-collar,married,professional.course,no,no,no
11521,33,26-35,admin.,divorced,university.degree,no,unknown,unknown
11522,33,26-35,technician,married,university.degree,no,no,yes
11523,24,18-25,entrepreneur,single,university.degree,no,no,no
11524,28,26-35,blue-collar,married,basic.6y,unknown,no,yes
11525,34,26-35,unemployed,married,basic.9y,no,yes,no
11526,35,26-35,entrepreneur,married,professional.course,no,no,yes
11527,26,26-35,technician,single,professional.course,no,yes,yes
11528,52,46-55,admin.,married,university.degree,unknown,no,yes
11529,41,36-45,admin.,divorced,high.school,unknown,yes,yes
11530,35,26-35,blue-collar,married,basic.6y,unknown,no,yes
11531,52,46-55,blue-collar,unknown,basic.4y,no,unknown,unknown
11532,27,26-35,admin.,married,professional.course,no,yes,yes
11533,24,18-25,blue-collar,single,unknown,no,yes,no
11534,32,26-35,self-employed,married,basic.9y,no,yes,no
11535,37,36-45,technician,married,high.school,unknown,no,yes
11536,26,26-35,blue-collar,married,professional.course,no,yes,no
11537,31,26-35,blue-collar,married,basic.4y,no,no,yes
11538,28,26-35,services,single,professional.course,no,no,no
11539,45,36-45,entrepreneur,divorced,university.degree,no,yes,yes
11540,48,46-55,services,single,basic.4y,unknown,yes,yes
11541,42,36-45,blue-collar,married,unknown,unknown,no,yes
11542,23,18-25,technician,single,high.school,no,yes,no
11543,36,36-45,entrepreneur,single,basic.9y,unknown,yes,yes
11544,27,26-35,blue-collar,married,high.school,no,no,no
11545,24,18-25,management,married,university.degree,no,no,no
11546,36,36-45,unemployed,married,basic.9y,unknown,yes,yes
11547,55,46-55,admin.,divorced,university.degree,unknown,no,no
11548,30,26-35,student,single,unknown,no,no,no
11549,25,18-25,blue-collar,single,high.school,unknown,no,yes
11550,21,18-25,student,single,high.school,unknown,yes,no
11551,34,26-35,services,single,high.school,no,no,yes
11552,33,26-35,admin.,single,basic.6y,unknown,yes,no
11553,28,26-35,student,single,university.degree,no,no,yes
11554,25,18-25,management,married,university.degree,no,no,no
11555,26,26-35,housemaid,single,unknown,no,yes,yes
11556,30,26-35,management,single,basic.9y,no,yes,no
11557,32,26-35,admin.,single,unknown,no,yes,no
11558,23,18-25,blue-collar,single,unknown,no,no,no
11559,55,46-55,blue-collar,married,professional.course,no,no,yes
11560,23,18-25,admin.,single,unknown,no,yes,no
11561,28,26-35,blue-collar,single,basic.6y,no,yes,no
11562,26,26-35,technician,single,basic.9y,no,no,no
11563,29,26-35,blue-collar,single,unknown,no,yes,no
11564,45,36-45,entrepreneur,married,basic.9y,no,yes,no
11565,39,36-45,entrepreneur,single,university.degree,no,no,no
11566,39,36-45,blue-collar,single,unknown,no,yes,yes
11567,29,26-35,admin.,married,basic.6y,no,yes,no
11568,39,36-45,entrepreneur,single,university.degree,no,yes,yes
11569,53,46-55,services,married,university.degree,no,no,no
11570,22,18-25,technician,single,university.degree,no,no,no
11571,27,26-35,technician,single,unknown,no,no,no
11572,43,36-45,entrepreneur,married,professional.course,no,yes,no
11573,29,26-35,blue-collar,divorced,high.school,no,no,no
11574,56,56-65,management,married,university.degree,unknown,yes,yes
11575,41,36-45,entrepreneur,divorced,unknown,no,no,no
11576,28,26-35,blue-collar,single,basic.6y,no,yes,yes
11577,41,36-45,entrepreneur,divorced,unknown,no,yes,no
11578,30,26-35,retired,single,basic.9y,no,no,no
11579,29,26-35,blue-collar,divorced,unknown,unknown,no,no
11580,52,46-55,self-employed,divorced,university.degree,no,yes,no
11581,42,36-45,self-employed,married,professional.course,unknown,yes,no
11582,42,36-45,self-employed,married,professional.course,unknown,no,no
11583,25,18-25,technician,single,basic.9y,no,yes,no
11584,35,26-35,services,single,high.school,no,unknown,unknown
11585,42,36-45,self-employed,married,professional.course,unknown,unknown,unknown
11586,46,46-55,services,divorced,basic.4y,no,no,no
11587,53,46-55,services,married,basic.6y,no,no,no
11588,37,36-45,unemployed,married,university.degree,no,unknown,unknown
11589,29,26-35,blue-collar,married,basic.6y,no,unknown,unknown
11590,39,36-45,admin.,divorced,high.school,no,no,yes
11591,45,36-45,blue-collar,single,high.school,no,yes,no
11592,54,46-55,services,single,basic.6y,unknown,yes,no
11593,34,26-35,housemaid,married,high.school,unknown,yes,no
11594,58,56-65,admin.,married,basic.4y,unknown,no,no
11595,31,26-35,blue-collar,married,university.degree,no,yes,no
11596,55,46-55,management,married,basic.6y,unknown,no,yes
11597,39,36-45,self-employed,married,basic.9y,no,yes,no
11598,55,46-55,management,married,basic.6y,unknown,yes,no
11599,30,26-35,entrepreneur,married,high.school,no,yes,yes
11600,26,26-35,self-employed,single,university.degree,no,no,no
11601,32,26-35,blue-collar,single,basic.6y,unknown,yes,no
11602,23,18-25,blue-collar,single,basic.4y,no,yes,yes
11603,54,46-55,services,single,basic.6y,unknown,no,no
11604,33,26-35,technician,divorced,high.school,no,unknown,unknown
11605,50,46-55,admin.,married,professional.course,unknown,yes,yes
